2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	0.68,15.03,14.16,3.46,4.35
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	0.67,12.19,2.89,12.66,6.37
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	0.54,12.34,4.98,5.52,13.77
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	0.41,12.0,1.53,14.14,7.54
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	0.7,15.2,1.17,3.03,11.45
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2.2,12.28,13.19,4.93,5.98
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	0.56,12.02,13.1,3.23,4.23
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	0.52,10.44,2.15,12.37,4.9
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	0.37,9.37,2.7,3.42,12.26
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	0.5,14.01,2.01,12.59,3.79
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	5.64,12.14,6.82,8.79,13.74
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1.55,1.07,13.06,11.26,4.43
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	0.53,1.12,12.63,2.66,11.35
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	0.67,1.39,11.54,12.71,3.56
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1.27,0.9,11.62,2.75,12.33
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	0.54,1.13,1.58,12.24,10.62
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	0.48,1.12,1.55,13.15,11.14
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	0.56,1.17,14.3,15.53,4.46
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	0.78,1.34,11.76,3.01,12.39
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	7.14,1.0,13.14,14.25,9.1
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1.11,0.75,11.0,3.07,12.59
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	0.55,0.92,1.56,13.32,11.64
2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	0.76,1.29,2.09,11.63,13.88
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	0.68,11.85,12.65,3.37,4.11
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	2.19,12.11,10.45,3.96,5.89
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	0.87,13.49,2.62,12.22,5.03
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	4.37,13.91,4.55,3.96,12.25
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1.27,12.07,3.46,13.36,6.54
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	0.99,12.84,3.08,3.64,15.16
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	0.77,13.79,13.3,4.97,5.45
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	0.97,10.79,13.41,7.46,6.95
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	0.72,10.09,2.54,12.36,6.13
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1.11,10.09,2.81,3.29,13.05
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1.07,12.13,3.4,13.82,6.44
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	0.92,9.7,2.86,4.66,11.99
2092.0,76.0,30.0,64.0,2.0,1.0,14.0,0.0079,1.529,0.0529,0.0003,13.18,1.92,0.71,0.0,0.02,2.69	2191.0,91.0,36.0,81.0,2.0,1.0,17.0,0.0091,1.7907,0.0579,0.0002,8.88,2.02,0.62,0.0,0.02,0.62	1212.0,83.0,26.0,65.0,2.0,1.0,14.0,0.0099,1.688,0.1091,0.0003,15.04,3.5,0.6,0.0,0.04,13.76	1304.0,100.0,31.0,76.0,2.0,1.0,16.0,0.0111,1.6252,0.1037,0.0003,15.17,4.09,0.59,0.0,0.04,12.8	1028.0,95.0,26.0,66.0,2.0,1.0,15.0,0.0113,1.6163,0.0497,0.0002,11.75,1.71,0.66,0.0,0.02,0.98	0.75,4.82,10.38,13.23,5.73
